"comparing","ClassicSolved","NewSolved","n","m","used.constraints","n.binding","prop.binding","rnd1","rnd2","rnd3","rnd4","rnd5","rnd6","rnd7","rnd8","rnd9","rnd10","economy"
1,0,0,73,786,786,121,1,33,137,250,150,19,627,60,8,109,65,0
0,0,0,63,923,921,120,1,30,456,230,215,9,72,50,45,321,28,2
0,0,0,79,906,902,141,1,73,175,693,460,74,59,48,74,218,61,4
1,0,0,71,849,849,126,1,26,833,663,770,24,697,2,14,282,51,0
1,0,0,66,863,863,111,1,12,254,454,826,57,120,33,41,463,49,0
1,0,0,77,947,947,151,1,22,893,163,656,59,420,20,69,800,7,0
1,0,0,77,1145,1145,147,1,12,925,890,410,34,663,67,32,294,20,0
1,0,0,69,805,805,119,1,58,455,716,346,40,798,29,7,789,10,0
1,0,0,64,940,940,110,1,44,83,81,77,11,230,24,17,153,48,0
1,0,0,63,936,936,112,1,31,599,418,239,47,790,58,6,722,23,0
1,0,0,69,966,966,140,1,17,238,593,311,24,944,34,28,783,7,0
1,0,0,79,867,867,152,1,74,848,217,209,48,80,54,27,122,45,0
1,0,0,63,805,805,103,1,59,632,575,748,46,242,36,9,298,34,0
1,0,0,61,655,655,111,1,43,572,156,565,12,590,58,13,314,39,0
1,0,0,64,719,719,111,1,41,223,564,439,7,695,33,16,634,21,0
1,0,0,73,735,735,130,1,44,709,231,640,16,330,7,39,82,6,0
1,0,0,72,830,830,132,1,40,248,558,191,55,335,43,66,777,15,0
1,0,0,67,923,923,125,1,31,307,464,124,25,142,17,65,275,9,0
1,0,0,74,859,859,131,1,66,237,154,497,11,689,36,39,430,29,0
1,0,0,75,1115,1115,131,1,2,445,433,687,41,986,56,11,647,46,0
1,0,0,80,1170,1170,142,1,41,697,1063,732,20,1082,27,20,367,69,0
1,0,0,78,1050,1050,132,1,46,284,140,612,21,211,21,47,1047,56,0
1,0,0,69,793,793,100,1,59,256,762,499,57,218,2,5,350,3,0
1,0,0,75,920,920,132,1,56,395,749,747,66,306,50,68,293,54,0
1,0,0,68,729,729,111,1,34,426,151,199,42,269,22,53,338,49,0
1,0,0,71,1005,1005,116,1,38,350,546,206,54,337,10,37,415,32,0
1,0,0,71,1032,1032,123,1,46,127,533,383,4,319,19,13,908,19,0
1,0,0,76,969,969,124,1,62,760,841,256,26,922,21,59,807,19,0
1,0,0,69,909,909,121,1,22,764,712,477,2,334,2,28,391,45,0
1,0,0,79,1063,1063,143,1,20,847,540,829,22,132,65,30,210,25,0
1,0,0,64,923,923,134,1,45,228,754,764,23,156,33,56,143,11,0
1,0,0,74,938,938,130,1,11,805,96,887,15,802,23,45,414,62,0
1,0,0,73,998,998,134,1,32,807,771,232,24,973,11,48,161,62,0
1,0,0,61,721,721,102,1,15,573,591,130,61,209,10,22,376,16,0
1,0,0,73,1041,1041,124,1,7,429,867,867,16,196,13,37,486,8,0
1,0,0,76,904,904,118,1,34,302,484,696,45,877,21,18,518,22,0
0,0,0,62,920,919,118,1,32,536,856,581,58,79,51,11,391,55,1
1,0,0,76,972,972,139,1,37,278,727,891,6,562,62,69,618,55,0
1,0,0,65,878,878,105,1,14,863,539,829,16,777,54,10,227,58,0
1,0,0,74,793,793,131,1,41,152,130,257,28,621,44,74,540,31,0
1,0,0,80,988,988,123,1,56,439,964,288,39,628,12,79,384,54,0
1,0,0,66,974,974,122,1,11,222,276,166,66,779,19,43,260,42,0
1,0,0,67,748,748,109,1,53,500,463,293,26,103,13,29,88,33,0
1,0,0,79,1176,1176,157,1,58,216,1026,1046,57,949,66,79,118,45,0
1,0,0,73,875,875,136,1,65,452,830,540,47,178,11,37,410,5,0
1,0,0,63,846,846,108,1,40,376,576,88,28,216,28,62,71,49,0
1,0,0,68,971,971,110,1,16,546,78,116,68,379,22,4,777,22,0
1,0,0,67,870,870,116,1,52,533,122,477,55,841,19,20,476,44,0
1,0,0,72,723,723,121,1,30,194,207,91,40,211,32,53,328,40,0
1,0,0,66,685,685,114,1,50,144,553,348,5,654,52,51,226,31,0
1,0,0,76,836,836,134,1,42,543,199,301,6,556,40,5,390,70,0
1,0,0,75,990,990,144,1,47,604,617,958,33,917,32,22,600,43,0
1,0,0,77,781,781,147,1,13,719,455,117,45,688,18,27,428,19,0
1,0,0,77,890,890,140,1,23,808,215,164,27,143,14,36,561,30,0
1,0,0,79,1099,1099,136,1,50,447,853,138,34,780,27,47,679,22,0
1,0,0,79,978,978,152,1,5,967,210,857,46,857,18,34,851,66,0
1,0,0,73,948,948,123,1,20,587,768,97,37,640,35,48,144,43,0
1,0,0,67,933,933,99,1,67,199,741,191,21,580,20,27,508,9,0
1,0,0,79,1032,1032,136,1,43,867,781,178,47,488,36,9,864,53,0
1,0,0,65,688,688,109,1,38,231,291,616,23,115,8,46,293,63,0
1,0,0,75,903,903,149,1,50,767,776,663,58,729,13,35,355,68,0
1,0,0,69,845,845,125,1,31,552,93,840,12,709,14,57,277,69,0
1,0,0,80,1031,1031,150,1,15,869,911,486,26,692,21,2,896,39,0
0,0,0,61,841,837,110,0.990990990990991,26,833,534,816,49,68,32,11,78,18,4
1,0,0,78,820,820,130,1,29,341,342,626,69,742,64,45,450,42,0
1,0,0,70,855,855,128,1,47,408,96,285,57,298,4,56,693,70,0
0,0,0,63,716,503,89,0.729508196721312,35,494,515,655,3,15,53,45,510,13,213
0,0,0,73,825,815,124,0.96875,25,241,497,273,39,48,34,38,815,30,10
1,0,0,66,720,720,116,1,59,83,493,668,55,459,34,48,227,15,0
1,0,0,75,985,985,120,1,38,901,197,123,7,776,69,72,416,41,0
1,0,0,64,898,898,99,1,63,594,357,563,51,148,31,56,71,33,0
1,0,0,77,811,811,135,1,8,382,506,650,48,380,55,53,564,10,0
1,0,0,76,836,836,114,1,19,457,200,462,18,683,5,51,410,74,0
1,0,0,66,778,778,117,1,55,82,531,402,49,663,19,21,303,66,0
1,0,0,74,994,994,126,1,52,267,851,735,40,908,47,18,199,7,0
1,0,0,79,998,998,129,1,35,457,896,586,8,143,78,20,268,54,0
0,0,0,70,935,891,124,0.961240310077519,25,521,630,461,37,38,15,20,251,23,44
1,0,0,63,749,749,109,1,30,179,229,82,11,659,13,58,541,57,0
1,0,0,66,818,818,122,1,38,799,653,806,51,736,45,10,407,49,0
1,0,0,68,1008,1008,114,1,37,112,371,808,54,590,53,23,967,66,0
1,0,0,67,883,883,94,1,19,229,525,829,24,635,41,11,136,60,0
1,0,0,66,928,928,130,1,42,669,705,298,39,702,23,20,473,18,0
1,0,0,68,1005,1005,113,1,16,550,663,643,37,855,42,34,831,39,0
1,0,0,69,808,808,127,1,25,487,782,665,64,395,35,17,497,45,0
1,0,0,66,883,883,114,1,23,769,839,323,29,877,20,54,426,18,0
1,0,0,77,1070,1070,146,1,19,552,1047,968,76,172,61,73,616,29,0
0,0,0,73,752,327,53,0.404580152671756,43,153,223,533,68,7,56,43,322,10,425
1,0,0,80,923,923,126,1,28,282,574,848,19,124,9,74,465,36,0
1,0,0,76,1094,1094,149,1,67,708,517,291,58,866,7,21,872,45,0
1,0,0,68,845,845,138,1,57,765,592,373,56,562,60,46,352,29,0
1,0,0,76,861,861,119,1,30,509,459,402,35,803,20,4,178,71,0
0,0,0,69,829,641,94,0.764227642276423,46,541,736,131,17,18,51,64,398,38,188
1,0,0,71,849,849,120,1,54,564,735,716,39,821,29,71,624,55,0
1,0,0,68,749,749,107,1,37,589,347,328,13,269,7,18,594,16,0
0,0,0,69,750,230,36,0.324324324324324,19,742,532,687,8,5,12,56,286,25,520
1,0,0,78,840,840,134,1,74,83,124,566,53,373,68,76,269,16,0
1,0,0,70,741,741,127,1,21,709,158,359,15,551,20,37,728,36,0
1,0,0,74,1015,1015,142,1,20,119,95,942,54,709,13,59,718,24,0
0,0,0,79,868,837,126,0.969230769230769,14,477,89,206,76,38,19,68,384,38,31
1,0,0,61,625,625,112,1,30,361,286,485,20,153,48,13,309,6,0
1,0,0,64,883,883,114,1,34,642,788,445,9,389,44,38,739,9,0
1,0,0,76,1136,1136,149,1,55,234,815,109,67,182,73,59,544,20,0
1,0,0,70,969,969,115,1,16,633,212,479,17,507,16,26,377,48,0
1,0,0,74,946,946,127,1,28,842,556,914,19,809,13,72,921,74,0
1,0,0,62,869,869,111,1,10,254,223,365,58,587,42,27,524,6,0
1,0,0,79,1155,1155,165,1,19,842,125,1028,36,883,31,16,310,46,0
1,0,0,76,984,984,120,1,72,463,171,528,12,244,27,25,339,5,0
1,0,0,79,827,827,130,1,53,105,129,635,5,582,22,4,708,33,0
1,0,0,71,723,723,131,1,6,82,561,98,34,575,27,44,87,27,0
1,0,0,69,716,716,106,1,61,256,127,326,47,125,23,49,621,17,0
1,0,0,63,928,928,107,1,18,128,283,456,27,335,33,49,738,35,0
1,0,0,69,822,822,134,1,62,517,397,813,35,105,47,6,517,58,0
1,0,0,65,806,806,112,1,47,108,717,565,59,417,33,8,789,62,0
0,0,0,69,949,826,98,0.867256637168142,52,458,286,674,10,26,59,15,640,16,123
1,0,0,74,968,968,139,1,44,246,424,508,35,506,6,25,574,52,0
1,0,0,74,783,783,124,1,58,655,433,521,49,632,8,13,611,34,0
1,0,0,74,785,785,125,1,41,724,392,635,19,272,18,34,155,41,0
1,0,0,62,880,880,105,1,33,153,120,438,18,598,16,5,574,46,0
1,0,0,70,1021,1021,129,1,21,205,954,724,9,901,66,15,199,19,0
0,0,0,66,929,860,97,0.941747572815534,2,104,540,425,61,36,48,12,540,38,69
1,0,0,79,1010,1010,136,1,25,410,703,766,24,246,4,44,514,37,0
0,0,0,75,1048,1038,138,0.992805755395683,36,260,908,1003,24,65,7,3,271,74,10
1,0,0,68,847,847,109,1,53,477,707,129,10,560,15,12,274,58,0
1,0,0,76,918,918,140,1,74,625,772,608,8,750,20,21,480,35,0
1,0,0,68,864,864,115,1,44,628,125,294,52,171,66,56,622,19,0
0,0,0,77,956,364,52,0.37410071942446,51,150,838,184,44,6,48,25,601,27,592
1,0,0,66,899,899,114,1,26,808,121,546,25,412,12,56,281,40,0
1,0,0,75,914,914,135,1,40,343,858,658,21,372,33,56,748,72,0
1,0,0,61,754,754,106,1,10,431,376,200,23,139,15,52,62,27,0
1,0,0,77,868,868,144,1,52,453,774,86,18,454,39,3,740,26,0
1,0,0,67,694,694,129,1,53,610,255,651,47,647,64,16,493,50,0
1,0,0,63,757,757,100,1,4,464,460,113,11,746,17,8,746,25,0
1,0,0,77,1037,1037,147,1,55,1009,609,744,14,1037,72,77,102,18,0
1,0,0,70,830,830,125,1,7,385,566,744,51,223,8,39,542,34,0
1,0,0,63,872,872,109,1,52,581,251,623,52,487,42,59,684,6,0
1,0,0,64,888,888,121,1,6,106,274,349,28,794,45,13,829,64,0
1,0,0,68,1001,1001,135,1,13,506,249,921,4,907,42,40,961,18,0
1,0,0,64,768,768,121,1,45,351,680,227,46,419,40,5,398,6,0
1,0,0,65,688,687,126,1,5,398,80,436,21,82,64,14,87,35,1
1,0,0,80,1006,1006,148,1,57,822,951,434,73,180,10,21,419,13,0
1,0,0,61,636,636,104,1,56,474,460,543,56,328,27,26,516,9,0
1,0,0,63,882,882,104,1,45,702,464,107,14,175,37,32,597,33,0
1,0,0,69,811,811,119,1,56,795,693,627,25,268,34,48,71,56,0
1,0,0,65,869,869,135,1,65,243,536,503,52,457,7,36,827,46,0
1,0,0,70,733,733,122,1,57,410,278,460,61,630,8,58,171,56,0
1,0,0,77,1021,1021,146,1,71,334,867,319,2,98,26,15,690,3,0
0,0,0,62,701,583,91,0.842592592592593,6,223,666,77,33,21,36,55,139,61,118
0,0,0,72,815,814,117,0.991525423728814,42,747,159,693,64,59,30,55,131,28,1
1,0,0,77,813,813,148,1,15,691,740,661,29,297,58,26,169,8,0
1,0,0,64,915,915,111,1,30,675,733,264,41,715,38,19,393,52,0
1,0,0,61,796,796,116,1,59,302,485,389,56,618,57,53,258,38,0
1,0,0,62,819,819,100,1,15,649,271,441,20,282,4,32,555,12,0
1,0,0,61,636,636,102,1,23,609,331,497,20,141,53,21,105,21,0
1,0,0,77,1032,1032,153,1,8,770,912,474,51,792,54,62,597,27,0
1,0,0,70,911,911,127,1,5,268,202,354,42,495,6,53,607,36,0
1,0,0,77,1154,1154,131,1,2,538,422,662,72,309,10,36,641,68,0
1,0,0,76,1110,1110,124,1,29,741,526,1051,45,1107,61,50,161,17,0
0,0,0,64,781,710,107,0.906779661016949,61,311,639,482,7,31,20,23,309,38,71
1,0,0,66,759,759,114,1,13,435,140,178,49,430,22,20,429,54,0
1,0,0,61,887,887,107,1,57,387,321,555,30,163,2,59,223,52,0
1,0,0,74,754,754,122,1,65,236,652,696,67,557,40,17,180,59,0
0,0,0,70,871,848,125,0.984251968503937,68,519,165,236,53,47,41,7,394,64,23
1,0,0,79,1098,1098,133,1,36,259,893,941,68,714,44,66,252,29,0
1,0,0,67,914,914,111,1,66,839,443,792,15,193,40,33,310,2,0
0,0,0,66,960,937,126,0.961832061068702,50,948,566,590,25,54,13,32,311,5,23
1,0,0,61,733,733,109,1,18,389,555,514,26,195,11,16,271,54,0
1,0,0,69,897,897,112,1,32,376,729,389,24,220,14,22,841,21,0
1,0,0,71,986,986,122,1,20,726,721,934,5,609,38,29,978,54,0
1,0,0,67,915,915,112,1,67,273,396,498,21,750,44,40,386,39,0
1,0,0,69,877,877,139,1,64,259,431,478,31,832,48,38,501,37,0
1,0,0,63,645,644,105,1,16,370,545,609,8,57,2,18,84,57,1
1,0,0,70,828,828,119,1,11,790,319,187,65,175,35,49,690,29,0
1,0,0,61,894,894,118,1,8,497,264,779,24,709,61,28,667,47,0
1,0,0,62,762,762,105,1,60,123,620,448,35,754,13,62,693,12,0
1,0,0,68,733,732,127,1,54,397,287,349,35,64,41,30,316,20,1
0,0,0,74,865,859,127,0.9921875,54,723,699,190,33,61,6,73,636,69,6
1,0,0,65,947,947,113,1,60,414,246,386,5,503,43,52,575,13,0
1,0,0,71,1033,1033,129,1,18,815,251,1028,60,688,21,68,771,18,0
1,0,0,69,884,884,117,1,50,625,436,258,31,729,35,42,489,37,0
1,0,0,70,724,724,128,1,11,214,455,630,70,399,39,11,180,57,0
1,0,0,71,990,990,126,1,43,123,141,327,37,279,12,40,730,14,0
1,0,0,74,1001,1001,144,1,70,306,794,224,64,282,48,45,865,37,0
1,0,0,66,738,738,112,1,30,74,218,284,15,562,35,49,231,2,0
1,0,0,80,835,835,143,1,62,771,252,246,2,405,54,26,317,74,0
1,0,0,65,662,662,117,1,49,294,140,168,49,143,65,55,331,16,0
1,0,0,67,736,736,117,1,7,443,690,298,49,378,31,52,164,43,0
1,0,0,72,1001,1001,136,1,25,783,696,968,10,508,55,29,926,64,0
0,0,0,62,684,629,95,0.940594059405941,36,636,673,366,29,29,9,49,684,8,55
1,0,0,78,880,880,146,1,73,604,804,87,19,265,67,25,164,50,0
1,0,0,66,860,860,125,1,18,852,828,97,9,70,48,39,480,4,0
1,0,0,75,940,940,141,1,3,434,703,619,72,534,59,72,652,69,0
0,0,0,76,915,910,133,1,5,101,743,850,52,58,39,40,732,30,5
1,0,0,62,662,662,107,1,8,90,265,354,49,494,52,16,535,38,0
1,0,0,69,696,696,117,1,48,513,347,463,29,163,11,64,311,20,0
1,0,0,64,938,938,110,1,43,216,407,772,11,576,42,25,322,12,0
1,0,0,64,680,680,109,1,59,383,425,215,10,145,54,18,550,43,0
1,0,0,63,824,824,111,1,27,228,124,501,34,799,33,10,534,24,0
1,0,0,64,856,855,123,1,62,560,823,157,60,84,4,54,637,39,1
1,0,0,72,865,865,121,1,32,271,495,335,57,132,72,42,643,66,0
1,0,0,76,844,844,115,1,19,234,803,165,65,615,75,39,315,29,0
1,0,0,65,870,870,127,1,46,249,435,840,64,665,33,22,701,22,0
1,0,0,76,1138,1138,135,1,69,444,900,891,49,208,45,15,182,75,0
1,0,0,71,1015,1015,128,1,58,874,652,588,42,486,7,9,927,26,0
1,0,0,71,721,721,119,1,50,456,386,119,17,647,10,8,424,44,0
1,0,0,74,838,838,124,1,48,172,185,228,36,689,68,45,496,25,0
1,0,0,63,851,851,99,1,52,263,488,74,28,105,17,35,302,63,0
1,0,0,80,996,996,146,1,43,251,539,431,39,590,38,19,714,7,0
0,0,0,64,759,712,107,0.914529914529915,36,151,551,206,40,33,9,12,133,54,47
1,0,0,69,940,940,124,1,31,369,546,680,10,368,69,33,75,66,0
1,0,0,74,771,771,147,1,16,612,209,270,15,551,72,67,245,70,0
1,0,0,73,929,929,128,1,16,111,281,163,64,892,30,73,697,43,0
1,0,0,69,849,849,118,1,26,736,304,193,30,242,9,46,504,64,0
1,0,0,64,702,702,103,1,54,241,398,311,55,549,28,45,295,46,0
1,0,0,79,926,926,134,1,44,453,183,581,21,742,77,75,440,18,0
1,0,0,62,657,657,112,1,42,594,223,370,54,524,53,33,230,27,0
1,0,0,62,780,780,108,1,24,677,173,129,39,120,3,53,431,62,0
1,0,0,63,742,742,101,1,39,248,637,379,53,723,53,49,459,46,0
1,0,0,73,734,734,120,1,11,203,727,162,54,219,30,20,138,70,0
1,0,0,70,797,797,119,1,63,545,707,299,8,523,34,64,728,34,0
0,0,0,79,1131,1116,141,1,69,200,172,773,72,64,53,75,268,29,15
1,0,0,80,865,865,143,1,34,241,425,403,30,760,36,80,379,14,0
1,0,0,63,879,879,109,1,12,849,565,872,45,568,55,40,325,36,0
1,0,0,69,765,765,106,1,11,541,533,532,43,480,41,4,428,69,0
1,0,0,70,876,876,118,1,61,337,369,558,70,234,41,12,827,41,0
1,0,0,66,795,795,115,1,5,468,655,770,23,656,46,25,145,47,0
1,0,0,67,691,691,119,1,63,378,600,531,35,388,61,34,127,53,0
1,0,0,65,702,702,118,1,7,469,684,561,15,563,14,33,552,45,0
1,0,0,73,877,877,129,1,35,343,133,99,49,548,36,68,184,30,0
1,0,0,70,852,852,136,1,24,517,793,360,18,263,28,37,222,57,0
1,0,0,68,813,813,127,1,27,112,773,732,21,414,42,18,505,16,0
1,0,0,72,1061,1061,135,1,68,92,337,426,25,1007,42,33,861,23,0
1,0,0,73,956,956,137,1,67,273,890,781,29,893,25,72,356,47,0
1,0,0,78,1121,1121,140,1,24,581,834,883,62,402,22,47,945,4,0
1,0,0,77,970,970,131,1,65,140,583,443,9,923,42,49,318,3,0
1,0,0,80,855,855,140,1,42,820,466,107,20,675,56,46,652,2,0
1,0,0,73,813,813,113,1,56,582,664,658,64,430,54,32,96,61,0
1,0,0,61,764,764,116,1,29,677,133,519,7,489,61,53,371,51,0
0,0,0,64,916,906,108,1,17,466,827,687,2,58,39,20,851,6,10
1,0,0,73,778,778,116,1,56,364,77,494,66,305,61,24,356,9,0
1,0,0,65,826,826,111,1,37,818,133,337,28,462,26,58,765,60,0
1,0,0,62,877,877,108,1,20,523,734,563,7,265,54,3,608,42,0
1,0,0,80,1058,1058,139,1,53,601,610,240,70,893,54,32,308,45,0
1,0,0,62,890,890,116,1,2,422,584,429,25,499,45,11,648,43,0
1,0,0,74,910,910,127,1,42,834,213,117,70,383,41,15,831,67,0
1,0,0,73,824,824,124,1,36,351,256,744,43,792,18,47,653,14,0
1,0,0,67,893,893,113,1,9,709,703,748,12,764,15,7,718,33,0
1,0,0,75,1076,1075,137,1,54,949,965,186,38,83,26,6,1064,65,1
1,0,0,67,874,874,135,1,24,96,244,206,43,445,66,66,576,2,0
1,0,0,63,646,646,114,1,29,340,554,261,45,600,55,18,295,63,0
1,0,0,75,1104,1104,138,1,60,389,710,624,8,987,37,16,642,53,0
0,0,0,64,727,717,100,0.961538461538462,39,621,658,494,39,48,18,16,405,8,10
1,0,0,80,945,945,130,1,44,340,829,889,52,746,43,22,591,20,0
1,0,0,72,893,893,134,1,61,549,179,521,42,641,36,57,815,12,0
1,0,0,73,743,742,137,1,46,334,171,154,73,67,59,30,652,5,1
1,0,0,61,676,676,102,1,61,140,360,518,7,515,51,32,365,5,0
1,0,0,74,1083,1083,124,1,16,1021,355,299,7,703,44,37,468,61,0
0,0,0,80,1199,824,112,0.72258064516129,38,761,1014,616,11,19,56,66,733,63,375
1,0,0,69,766,766,112,1,17,479,472,545,13,595,19,3,286,47,0
1,0,0,63,928,928,106,1,23,870,257,164,28,302,24,12,77,20,0
1,0,0,64,678,678,106,1,3,467,629,99,36,188,32,2,363,55,0
1,0,0,67,707,707,104,1,49,486,156,442,40,127,15,6,318,67,0
1,0,0,77,1070,1070,141,1,51,311,150,1009,8,625,12,46,392,53,0
1,0,0,80,1077,1077,159,1,8,768,437,875,41,157,39,20,651,34,0
1,0,0,75,998,998,132,1,71,125,848,508,64,973,65,61,768,65,0
1,0,0,65,784,784,116,1,48,449,675,204,39,490,36,43,527,23,0
1,0,0,76,879,879,129,1,52,227,449,164,30,514,65,48,243,32,0
1,0,0,61,873,873,113,1,54,706,746,323,12,697,38,5,163,50,0
1,0,0,71,927,927,115,1,10,218,756,469,10,714,24,13,794,65,0
1,0,0,65,797,797,125,1,30,277,482,714,57,383,18,22,316,47,0
0,0,0,64,895,894,102,1,24,493,293,80,47,78,38,60,623,62,1
1,0,0,79,910,910,146,1,13,756,398,245,67,795,51,17,513,61,0
1,0,0,62,661,661,103,1,60,194,180,592,26,464,10,55,163,10,0
1,0,0,67,991,991,129,1,55,662,922,980,12,234,42,54,661,43,0
1,0,0,70,1013,1013,127,1,44,347,468,189,25,278,32,30,866,68,0
0,0,0,69,929,870,133,0.943262411347518,62,760,785,131,18,37,56,52,641,4,59
0,0,0,65,887,886,129,1,11,472,305,767,56,93,13,47,109,65,1
0,0,0,69,874,873,108,1,7,639,472,93,25,109,58,66,853,69,1
1,0,0,76,891,891,132,1,56,488,461,512,2,627,37,47,700,15,0
1,0,0,69,780,780,113,1,24,127,189,267,20,565,34,7,71,23,0
0,0,0,77,980,978,143,1,77,579,642,569,60,73,77,16,800,55,2
0,0,0,71,1024,803,111,0.816176470588235,52,401,753,931,64,22,17,23,682,20,221
1,0,0,63,860,860,126,1,19,679,360,669,10,238,24,58,317,4,0
1,0,0,68,802,802,125,1,28,328,87,602,66,698,56,67,758,32,0
0,0,0,71,890,801,111,0.902439024390244,31,860,257,581,2,31,21,63,248,24,89
1,0,0,70,975,975,128,1,10,285,514,682,53,472,4,37,736,60,0
1,0,0,70,846,846,110,1,57,650,818,501,38,627,40,70,257,40,0
1,0,0,77,946,946,129,1,35,300,814,241,52,318,62,49,499,36,0
0,0,0,68,784,781,115,1,39,564,379,133,32,62,22,26,198,59,3
1,0,0,64,687,687,114,1,48,556,271,215,51,134,25,32,401,8,0
1,0,0,75,918,918,120,1,6,282,626,140,63,741,69,42,291,36,0
1,0,0,61,753,753,125,1,13,630,335,376,50,296,21,52,361,33,0
